shuffled_lender_id,treatment_id,join,join_rec,opened,amt_diff_1d,amt_diff_7d,amt_diff_30d
29374,4,0,0,0,0.0,0.0,-50.0
29375,1,0,0,0,0.0,0.0,0.0
29376,3,0,0,0,0.0,0.0,0.0
29377,2,0,0,0,0.0,0.0,0.0
29378,2,0,0,1,0.0,0.0,0.0
29379,6,0,0,0,0.0,0.0,0.0
29380,8,0,0,1,0.0,0.0,-25.0
29381,4,0,0,0,0.0,0.0,0.0
29382,1,0,0,0,0.0,-150.0,100.0
29383,8,0,0,0,0.0,0.0,75.0
29384,8,0,0,0,0.0,0.0,0.0
29385,5,0,0,0,0.0,0.0,-25.0
29386,8,0,0,1,0.0,-50.0,-25.0
29387,5,0,0,1,0.0,0.0,25.0
29388,6,0,0,1,0.0,0.0,0.0
29389,7,0,0,0,0.0,0.0,0.0
29390,7,0,0,0,0.0,0.0,0.0
29391,8,0,0,0,0.0,0.0,-25.0
29392,4,0,0,0,0.0,0.0,0.0
29393,2,0,0,0,0.0,0.0,-50.0
29394,4,0,0,0,0.0,0.0,0.0
29395,6,0,0,1,0.0,0.0,50.0
29396,7,0,0,1,0.0,0.0,0.0
29397,8,0,0,1,0.0,0.0,25.0
29398,7,0,0,1,0.0,0.0,0.0
29399,5,0,0,1,0.0,0.0,0.0
29400,1,0,0,0,0.0,0.0,50.0
29401,1,0,0,0,0.0,0.0,0.0
29402,5,0,0,1,0.0,0.0,0.0
29403,4,0,0,0,0.0,0.0,0.0
29404,1,0,0,0,0.0,0.0,-50.0
29405,5,0,0,1,0.0,0.0,0.0
29406,6,0,0,0,0.0,0.0,0.0
29407,5,0,0,1,0.0,0.0,0.0
29408,1,0,0,0,0.0,0.0,25.0
29409,1,0,0,0,0.0,0.0,25.0
29410,8,0,0,1,0.0,0.0,-150.0
29411,4,0,0,0,0.0,0.0,0.0
29412,1,0,0,0,0.0,0.0,0.0
29413,7,0,0,0,0.0,0.0,0.0
29414,2,0,0,0,0.0,0.0,0.0
29415,6,0,0,0,0.0,0.0,-50.0
29416,6,0,0,0,0.0,0.0,25.0
29417,6,0,0,1,0.0,0.0,0.0
29418,5,0,0,0,0.0,0.0,-50.0
29419,8,0,0,0,0.0,0.0,0.0
29420,8,0,0,1,0.0,0.0,0.0
29421,7,0,0,1,0.0,0.0,0.0
29422,7,0,0,0,0.0,0.0,0.0
29423,5,0,0,0,0.0,0.0,0.0
29424,7,0,0,0,0.0,0.0,175.0
29425,2,1,0,0,0.0,0.0,100.0
29426,4,0,0,0,0.0,0.0,0.0
29427,2,0,0,0,0.0,0.0,0.0
29428,8,0,0,0,0.0,-25.0,-50.0
29429,2,0,0,0,0.0,0.0,-25.0
29430,6,0,0,0,0.0,0.0,0.0
29431,1,0,0,0,0.0,0.0,0.0
29432,8,0,0,0,0.0,0.0,-25.0
29433,5,0,0,1,0.0,-25.0,-25.0
29434,1,0,0,0,0.0,0.0,350.0
29435,6,0,0,1,0.0,0.0,0.0
29436,2,0,0,1,0.0,-25.0,-25.0
29437,4,0,0,1,0.0,0.0,-25.0
29438,2,0,0,0,0.0,0.0,0.0
29439,4,0,0,0,0.0,0.0,0.0
29440,1,0,0,0,0.0,-25.0,-25.0
29441,5,0,0,0,0.0,0.0,0.0
29442,4,0,0,0,0.0,0.0,0.0
29443,7,0,0,1,0.0,0.0,-25.0
29444,6,0,0,0,0.0,0.0,-125.0
29445,5,0,0,0,0.0,0.0,175.0
29446,2,0,0,1,0.0,0.0,0.0
29447,2,0,0,0,0.0,0.0,0.0
29448,6,0,0,1,0.0,0.0,50.0
29449,7,0,0,1,0.0,0.0,-25.0
29450,5,0,0,0,0.0,0.0,50.0
29451,1,0,0,0,0.0,0.0,0.0
29452,7,0,0,0,0.0,0.0,0.0
29453,8,0,0,0,0.0,0.0,0.0
29454,4,0,0,0,0.0,0.0,0.0
29455,8,0,0,0,0.0,0.0,0.0
29456,6,0,0,1,0.0,0.0,0.0
29457,4,0,0,1,0.0,0.0,-25.0
29458,3,0,0,0,0.0,-150.0,-150.0
29459,3,0,0,0,0.0,0.0,0.0
29460,7,0,0,0,0.0,0.0,25.0
29461,6,0,0,0,0.0,0.0,0.0
29462,2,0,0,0,0.0,0.0,-25.0
29463,8,0,0,0,0.0,0.0,0.0
29464,3,1,0,1,0.0,0.0,0.0
29465,1,0,0,0,0.0,0.0,0.0
29466,4,0,0,0,0.0,0.0,25.0
29467,3,0,0,0,0.0,-350.0,-175.0
29468,3,0,0,1,0.0,0.0,0.0
29469,1,0,0,0,0.0,0.0,50.0
29470,1,0,0,0,0.0,0.0,0.0
29471,7,0,0,1,0.0,0.0,75.0
29472,7,0,0,0,0.0,0.0,100.0
29473,6,0,0,1,0.0,0.0,0.0
29474,2,0,0,0,0.0,0.0,0.0
29475,2,0,0,0,0.0,0.0,0.0
29476,4,0,0,1,0.0,-50.0,0.0
29477,2,0,0,1,0.0,0.0,-25.0
29478,5,0,0,1,0.0,0.0,0.0
29479,4,0,0,0,0.0,0.0,0.0
29480,3,0,0,0,0.0,0.0,0.0
29481,5,0,0,0,0.0,-25.0,-50.0
29482,6,0,0,0,0.0,0.0,0.0
29483,4,0,0,1,0.0,0.0,125.0
29484,2,0,0,1,0.0,0.0,0.0
29485,2,0,0,0,0.0,0.0,-100.0
29486,4,0,0,0,0.0,0.0,-50.0
29487,8,0,0,0,0.0,0.0,0.0
29488,1,0,0,0,0.0,0.0,0.0
29489,8,0,0,1,0.0,0.0,0.0
29490,4,1,1,1,0.0,0.0,25.0
29491,5,0,0,0,0.0,0.0,0.0
29492,3,0,0,0,0.0,0.0,0.0
29493,3,0,0,1,0.0,0.0,0.0
29494,7,0,0,1,0.0,0.0,25.0
29495,6,0,0,0,0.0,0.0,0.0
29496,7,0,0,0,0.0,0.0,0.0
29497,1,0,0,0,0.0,0.0,0.0
29498,5,0,0,1,0.0,0.0,75.0
29499,2,0,0,0,0.0,0.0,25.0
29500,1,0,0,0,0.0,0.0,25.0
29501,1,0,0,0,0.0,0.0,0.0
29502,7,0,0,0,0.0,0.0,50.0
29503,5,0,0,0,0.0,0.0,0.0
29504,3,0,0,0,0.0,0.0,-225.0
29505,1,0,0,0,0.0,0.0,-25.0
29506,3,0,0,0,0.0,0.0,0.0
29507,5,0,0,0,0.0,0.0,0.0
29508,6,0,0,1,0.0,0.0,-25.0
29509,5,0,0,0,0.0,0.0,0.0
29510,6,0,0,0,0.0,0.0,0.0
29511,2,0,0,0,0.0,0.0,50.0
29512,3,0,0,0,0.0,0.0,25.0
29513,6,0,0,0,0.0,0.0,0.0
29514,1,0,0,0,0.0,0.0,0.0
29515,7,0,0,0,0.0,0.0,-50.0
29516,3,0,0,0,0.0,0.0,0.0
29517,8,0,0,0,0.0,0.0,-50.0
29518,7,0,0,0,0.0,0.0,0.0
29519,6,0,0,0,0.0,0.0,0.0
29520,5,0,0,0,0.0,0.0,-25.0
29521,4,0,0,0,0.0,0.0,0.0
29522,5,0,0,0,0.0,0.0,0.0
29523,6,0,0,0,0.0,0.0,0.0
29524,2,0,0,0,0.0,0.0,-50.0
29525,6,0,0,1,0.0,0.0,0.0
29526,6,0,0,1,-25.0,-25.0,-25.0
29527,7,1,1,1,0.0,0.0,0.0
29528,8,0,0,0,0.0,-25.0,-25.0
29529,2,0,0,1,0.0,0.0,0.0
29530,5,0,0,0,0.0,0.0,-25.0
29531,7,0,0,1,0.0,0.0,0.0
29532,4,0,0,0,0.0,0.0,0.0
29533,7,0,0,0,0.0,0.0,-50.0
29534,5,0,0,1,0.0,0.0,0.0
29535,1,0,0,0,0.0,0.0,0.0
29536,3,0,0,1,0.0,0.0,0.0
29537,1,0,0,0,0.0,0.0,0.0
29538,6,0,0,0,0.0,0.0,0.0
29539,6,0,0,1,0.0,0.0,0.0
29540,2,0,0,1,25.0,25.0,25.0
29541,6,0,0,1,0.0,0.0,25.0
29542,2,0,0,1,-50.0,-50.0,-50.0
29543,5,0,0,0,0.0,0.0,0.0
29544,7,0,0,0,0.0,-50.0,100.0
29545,5,0,0,0,0.0,0.0,0.0
29546,2,0,0,1,0.0,0.0,25.0
29547,7,0,0,0,0.0,-25.0,-25.0
29548,4,0,0,1,0.0,0.0,0.0
29549,5,0,0,0,0.0,0.0,50.0
29550,2,0,0,0,0.0,0.0,0.0
29551,8,0,0,0,0.0,0.0,0.0
29552,6,0,0,0,0.0,0.0,0.0
29553,4,0,0,0,0.0,0.0,0.0
29554,3,0,0,1,0.0,100.0,100.0
29555,4,0,0,0,0.0,0.0,25.0
29556,4,0,0,1,0.0,0.0,-25.0
29557,3,0,0,0,0.0,0.0,0.0
29558,2,0,0,0,0.0,0.0,0.0
29559,8,0,0,0,0.0,0.0,0.0
29560,3,1,1,1,0.0,-25.0,0.0
29561,4,0,0,0,0.0,0.0,0.0
29562,4,0,0,1,0.0,25.0,0.0
29563,3,0,0,1,0.0,0.0,0.0
29564,1,0,0,0,0.0,0.0,0.0
29565,3,0,0,0,0.0,0.0,100.0
29566,5,0,0,0,0.0,0.0,0.0
29567,5,0,0,1,0.0,0.0,0.0
29568,2,0,0,0,0.0,0.0,0.0
29569,6,0,0,0,0.0,0.0,0.0
29570,3,0,0,0,0.0,0.0,0.0
29571,8,0,0,0,0.0,0.0,-25.0
29572,3,0,0,0,-50.0,-50.0,-50.0
29573,8,1,0,0,0.0,0.0,0.0
29574,8,0,0,0,0.0,0.0,-125.0
29575,5,0,0,1,0.0,0.0,0.0
29576,8,0,0,0,0.0,0.0,-50.0
29577,1,0,0,0,0.0,0.0,0.0
29578,2,0,0,0,0.0,0.0,-50.0
29579,6,0,0,0,0.0,0.0,0.0
29580,1,0,0,0,0.0,0.0,0.0
29581,6,0,0,0,0.0,0.0,0.0
29582,5,0,0,0,0.0,0.0,0.0
29583,4,0,0,0,0.0,0.0,-50.0
29584,1,0,0,0,0.0,0.0,0.0
29585,6,0,0,1,0.0,0.0,0.0
29586,5,0,0,1,0.0,0.0,-25.0
29587,2,0,0,0,0.0,0.0,0.0
29588,5,0,0,0,0.0,0.0,0.0
29589,1,0,0,0,-100.0,-100.0,-100.0
29590,2,0,0,0,0.0,0.0,0.0
29591,6,0,0,1,0.0,-25.0,-25.0
29592,3,0,0,0,0.0,0.0,0.0
29593,1,0,0,0,0.0,0.0,0.0
29594,1,0,0,0,0.0,0.0,0.0
29595,5,0,0,1,0.0,0.0,-25.0
29596,5,0,0,1,0.0,0.0,225.0
29597,1,0,0,0,0.0,0.0,25.0
29598,7,0,0,0,0.0,0.0,25.0
29599,7,0,0,0,0.0,0.0,0.0
29600,5,0,0,1,0.0,0.0,-50.0
29601,3,0,0,0,0.0,0.0,0.0
29602,6,0,0,0,0.0,0.0,0.0
29603,7,0,0,1,0.0,0.0,0.0
29604,5,0,0,1,0.0,0.0,0.0
29605,6,0,0,0,0.0,0.0,25.0
29606,7,0,0,1,0.0,0.0,0.0
29607,4,0,0,0,0.0,0.0,0.0
29608,4,0,0,0,0.0,0.0,0.0
29609,4,0,0,1,0.0,0.0,0.0
29610,1,1,0,0,0.0,0.0,-50.0
29611,8,0,0,1,0.0,-25.0,0.0
29612,3,0,0,1,0.0,0.0,0.0
29613,5,0,0,1,0.0,0.0,0.0
29614,2,0,0,1,0.0,0.0,-25.0
29615,3,0,0,0,0.0,0.0,25.0
29616,6,0,0,0,0.0,0.0,-25.0
29617,2,0,0,0,0.0,100.0,100.0
29618,5,0,0,0,0.0,0.0,50.0
29619,6,0,0,0,0.0,0.0,125.0
29620,2,0,0,0,0.0,-25.0,-25.0
29621,8,0,0,1,0.0,0.0,0.0
29622,6,0,0,1,0.0,0.0,-25.0
29623,6,0,0,1,0.0,0.0,0.0
29624,8,0,0,1,0.0,0.0,25.0
29625,1,0,0,0,0.0,-100.0,-100.0
29626,1,0,0,0,0.0,0.0,0.0
29627,6,0,0,0,0.0,0.0,-25.0
29628,1,0,0,0,0.0,-25.0,0.0
29629,5,0,0,1,0.0,0.0,0.0
29630,7,0,0,0,0.0,0.0,0.0
29631,4,0,0,0,0.0,0.0,0.0
29632,3,0,0,0,0.0,-50.0,-50.0
29633,5,0,0,0,0.0,-25.0,-25.0
29634,4,0,0,0,0.0,0.0,0.0
29635,7,0,0,0,0.0,0.0,0.0
29636,5,0,0,0,0.0,0.0,0.0
29637,6,0,0,0,0.0,0.0,0.0
29638,5,0,0,1,0.0,0.0,50.0
29639,8,0,0,0,0.0,0.0,75.0
29640,6,1,1,1,0.0,-175.0,-325.0
29641,6,0,0,0,0.0,0.0,0.0
29642,6,0,0,0,0.0,0.0,25.0
29643,7,0,0,1,0.0,-25.0,0.0
29644,8,0,0,0,0.0,0.0,0.0
29645,2,0,0,0,0.0,-25.0,-25.0
29646,7,0,0,0,0.0,0.0,0.0
29647,1,0,0,0,0.0,0.0,0.0
29648,6,0,0,1,0.0,0.0,0.0
29649,8,0,0,0,0.0,125.0,275.0
29650,1,0,0,0,0.0,0.0,0.0
29651,6,0,0,0,0.0,0.0,-50.0
29652,1,0,0,0,0.0,-25.0,-25.0
29653,2,0,0,1,0.0,0.0,0.0
29654,2,0,0,0,0.0,0.0,0.0
29655,5,0,0,1,0.0,0.0,0.0
29656,3,0,0,0,0.0,0.0,-50.0
29657,8,0,0,1,0.0,-50.0,-50.0
29658,6,1,0,0,0.0,0.0,0.0
29659,3,0,0,0,0.0,0.0,0.0
29660,3,0,0,1,0.0,0.0,0.0
29661,6,0,0,0,0.0,0.0,0.0
29662,2,0,0,0,0.0,-175.0,-75.0
29663,1,1,0,0,0.0,0.0,25.0
29664,4,0,0,0,0.0,0.0,25.0
29665,8,0,0,0,0.0,0.0,25.0
29666,4,0,0,0,0.0,0.0,25.0
29667,1,0,0,0,0.0,0.0,0.0
29668,4,0,0,1,0.0,0.0,0.0
29669,3,0,0,1,0.0,-50.0,0.0
29670,4,0,0,1,0.0,0.0,50.0
29671,3,0,0,1,0.0,0.0,0.0
29672,3,0,0,0,0.0,0.0,75.0
29673,1,0,0,0,0.0,0.0,25.0
29674,5,0,0,0,0.0,0.0,25.0
29675,5,0,0,0,-125.0,-125.0,-200.0
29676,4,0,0,0,0.0,0.0,0.0
29677,4,0,0,0,0.0,0.0,0.0
29678,5,0,0,0,0.0,0.0,0.0
29679,2,0,0,1,0.0,0.0,0.0
29680,4,0,0,1,0.0,0.0,0.0
29681,6,0,0,0,0.0,0.0,-50.0
29682,2,0,0,0,0.0,0.0,0.0
29683,8,0,0,0,0.0,0.0,-300.0
29684,6,0,0,0,0.0,0.0,0.0
29685,6,0,0,1,0.0,0.0,0.0
29686,1,0,0,0,-25.0,-25.0,-50.0
29687,3,0,0,0,0.0,0.0,0.0
29688,7,0,0,0,0.0,0.0,0.0
29689,5,0,0,0,0.0,-25.0,25.0
29690,7,0,0,1,0.0,0.0,0.0
29691,3,0,0,0,0.0,0.0,0.0
29692,7,0,0,0,0.0,0.0,0.0
29693,6,0,0,0,0.0,0.0,0.0
29694,4,0,0,0,0.0,0.0,-75.0
29695,4,0,0,1,0.0,0.0,0.0
29696,2,0,0,0,0.0,0.0,-25.0
29697,7,0,0,1,0.0,0.0,0.0
29698,5,0,0,1,0.0,0.0,0.0
29699,4,0,0,0,0.0,0.0,0.0
29700,3,0,0,0,0.0,0.0,-50.0
29701,4,0,0,0,0.0,0.0,0.0
29702,5,0,0,0,0.0,0.0,0.0
29703,7,0,0,1,0.0,0.0,0.0
29704,3,0,0,0,0.0,0.0,0.0
29705,4,0,0,1,0.0,0.0,0.0
29706,1,0,0,0,0.0,0.0,-25.0
29707,2,0,0,0,0.0,0.0,0.0
29708,7,0,0,1,0.0,0.0,25.0
29709,6,0,0,1,0.0,0.0,-25.0
29710,5,0,0,1,0.0,0.0,25.0
29711,8,0,0,0,0.0,0.0,0.0
29712,6,0,0,0,0.0,0.0,0.0
29713,6,0,0,0,0.0,0.0,-175.0
29714,5,0,0,1,0.0,-25.0,-50.0
29715,1,0,0,0,0.0,-25.0,-75.0
29716,1,0,0,0,0.0,0.0,25.0
29717,3,0,0,0,0.0,0.0,0.0
29718,4,0,0,1,0.0,0.0,-50.0
29719,2,0,0,0,0.0,0.0,0.0
29720,1,0,0,0,0.0,0.0,0.0
29721,6,0,0,1,0.0,75.0,75.0
29722,3,0,0,0,0.0,0.0,0.0
29723,8,0,0,0,0.0,0.0,0.0
29724,5,0,0,0,0.0,0.0,25.0
29725,2,0,0,0,0.0,0.0,0.0
29726,8,0,0,0,0.0,0.0,0.0
29727,8,0,0,0,0.0,0.0,0.0
29728,7,0,0,0,0.0,0.0,0.0
29729,8,0,0,1,0.0,0.0,-50.0
29730,8,0,0,1,0.0,0.0,0.0
29731,7,0,0,0,0.0,0.0,0.0
29732,6,0,0,1,0.0,0.0,0.0
29733,7,0,0,0,0.0,0.0,-125.0
29734,1,0,0,0,0.0,0.0,25.0
29735,4,0,0,0,0.0,0.0,-125.0
29736,8,0,0,0,0.0,-200.0,-175.0
29737,1,0,0,0,0.0,0.0,-50.0
29738,1,0,0,0,0.0,0.0,25.0
29739,7,0,0,0,0.0,0.0,450.0
29740,2,0,0,0,0.0,0.0,0.0
29741,3,0,0,1,0.0,0.0,0.0
29742,1,0,0,0,0.0,25.0,25.0
29743,6,0,0,0,0.0,0.0,0.0
29744,7,0,0,0,0.0,0.0,0.0
29745,5,0,0,0,0.0,0.0,0.0
29746,1,0,0,0,0.0,0.0,0.0
29747,5,0,0,0,0.0,-25.0,-25.0
29748,4,0,0,0,0.0,0.0,0.0
29749,1,0,0,0,0.0,0.0,0.0
29750,1,0,0,0,0.0,0.0,0.0
29751,1,0,0,0,0.0,0.0,-25.0
29752,5,0,0,0,0.0,0.0,0.0
29753,5,0,0,0,0.0,0.0,0.0
29754,5,0,0,1,0.0,0.0,0.0
29755,8,0,0,0,0.0,0.0,0.0
29756,4,0,0,0,0.0,0.0,0.0
29757,4,0,0,1,0.0,0.0,0.0
29758,5,0,0,1,0.0,0.0,0.0
29759,3,0,0,0,0.0,0.0,25.0
29760,4,0,0,1,0.0,0.0,-50.0
29761,3,0,0,0,0.0,0.0,50.0
29762,1,0,0,0,0.0,0.0,0.0
29763,8,0,0,1,0.0,0.0,0.0
29764,5,0,0,0,0.0,0.0,0.0
29765,1,0,0,0,0.0,0.0,0.0
29766,3,0,0,1,0.0,0.0,-125.0
29767,4,0,0,1,0.0,0.0,0.0
29768,1,0,0,0,0.0,0.0,0.0
29769,4,0,0,0,0.0,0.0,0.0
29770,3,0,0,0,0.0,0.0,0.0
29771,8,0,0,1,0.0,0.0,0.0
29772,4,0,0,0,0.0,25.0,25.0
29773,4,0,0,0,0.0,0.0,25.0
29774,6,1,0,1,-25.0,-1200.0,-850.0
29775,3,0,0,0,0.0,0.0,0.0
29776,8,0,0,0,0.0,0.0,0.0
29777,4,0,0,1,0.0,0.0,-75.0
29778,5,0,0,1,0.0,0.0,0.0
29779,2,0,0,0,0.0,0.0,0.0
29780,3,0,0,0,0.0,0.0,0.0
29781,8,0,0,0,0.0,0.0,0.0
29782,1,0,0,0,0.0,0.0,0.0
29783,3,0,0,1,0.0,-75.0,0.0
29784,5,0,0,0,0.0,0.0,0.0
29785,4,0,0,1,0.0,0.0,0.0
29786,1,0,0,0,0.0,0.0,25.0
29787,4,0,0,1,0.0,0.0,0.0
29788,3,0,0,1,0.0,0.0,250.0
29789,5,0,0,0,0.0,0.0,0.0
29790,5,0,0,1,0.0,0.0,0.0
29791,6,0,0,0,0.0,0.0,0.0
29792,6,0,0,1,0.0,0.0,0.0
29793,6,0,0,0,0.0,0.0,0.0
29794,2,0,0,0,0.0,0.0,0.0
29795,8,0,0,0,0.0,0.0,0.0
29796,4,0,0,1,0.0,-75.0,-75.0
29797,3,0,0,0,0.0,0.0,25.0
29798,3,0,0,0,0.0,0.0,0.0
29799,8,0,0,0,0.0,0.0,0.0
29800,6,0,0,0,0.0,0.0,0.0
29801,1,0,0,0,0.0,-25.0,-25.0
29802,7,0,0,1,0.0,0.0,0.0
29803,4,0,0,1,0.0,-25.0,50.0
29804,4,0,0,0,0.0,0.0,0.0
29805,4,0,0,0,0.0,0.0,0.0
29806,4,0,0,0,0.0,-25.0,-25.0
29807,4,0,0,1,0.0,0.0,0.0
29808,1,0,0,0,0.0,0.0,0.0
29809,5,0,0,1,0.0,0.0,25.0
29810,3,0,0,0,0.0,0.0,0.0
29811,2,0,0,0,0.0,0.0,25.0
29812,4,0,0,0,0.0,0.0,0.0
29813,7,0,0,1,0.0,0.0,25.0
29814,8,0,0,0,0.0,-25.0,-25.0
29815,5,0,0,0,0.0,0.0,0.0
29816,7,0,0,0,0.0,-25.0,-25.0
29817,2,1,0,1,0.0,0.0,0.0
29818,7,0,0,1,0.0,0.0,0.0
29819,3,0,0,1,0.0,-100.0,50.0
29820,4,0,0,0,0.0,0.0,50.0
29821,2,0,0,1,0.0,0.0,0.0
29822,7,0,0,0,0.0,0.0,0.0
29823,6,0,0,1,0.0,0.0,25.0
29824,8,0,0,1,0.0,0.0,0.0
29825,8,0,0,1,0.0,-25.0,0.0
29826,4,0,0,0,0.0,0.0,100.0
29827,1,0,0,0,0.0,0.0,0.0
29828,5,0,0,1,0.0,0.0,-25.0
29829,1,0,0,0,0.0,0.0,0.0
29830,5,0,0,0,0.0,0.0,0.0
29831,2,0,0,0,0.0,-25.0,-25.0
29832,7,0,0,0,0.0,0.0,0.0
29833,1,0,0,0,0.0,0.0,25.0
29834,8,0,0,0,0.0,0.0,0.0
29835,2,0,0,0,0.0,0.0,0.0
29836,7,0,0,1,-25.0,-100.0,-150.0
29837,8,0,0,0,0.0,0.0,0.0
29838,4,0,0,0,0.0,0.0,0.0
29839,8,0,0,0,0.0,0.0,0.0
29840,4,0,0,0,0.0,0.0,0.0
29841,7,0,0,0,0.0,-50.0,-50.0
29842,3,0,0,0,0.0,25.0,50.0
29843,6,0,0,1,0.0,0.0,0.0
29844,6,0,0,0,0.0,0.0,0.0
29845,4,0,0,1,0.0,0.0,-200.0
29846,4,0,0,0,0.0,0.0,0.0
29847,3,0,0,0,0.0,0.0,25.0
29848,7,0,0,0,0.0,-75.0,-75.0
29849,4,0,0,1,0.0,0.0,0.0
29850,1,0,0,0,0.0,0.0,0.0
29851,5,0,0,0,0.0,0.0,0.0
29852,6,0,0,1,0.0,400.0,475.0
29853,1,0,0,0,0.0,-25.0,-25.0
29854,8,0,0,1,0.0,0.0,50.0
29855,1,0,0,0,0.0,0.0,0.0
29856,8,0,0,1,0.0,0.0,100.0
29857,2,0,0,0,0.0,0.0,0.0
29858,6,0,0,1,0.0,0.0,-75.0
29859,1,0,0,0,0.0,0.0,0.0
29860,4,0,0,1,0.0,0.0,-50.0
29861,3,0,0,0,0.0,0.0,0.0
29862,7,0,0,0,0.0,-25.0,-50.0
29863,2,0,0,0,0.0,0.0,0.0
29864,2,0,0,0,0.0,0.0,0.0
29865,1,0,0,0,0.0,0.0,-50.0
29866,6,0,0,1,0.0,0.0,125.0
29867,8,0,0,0,0.0,0.0,0.0
29868,7,0,0,1,0.0,0.0,0.0
29869,3,0,0,0,0.0,0.0,0.0
29870,4,0,0,1,0.0,0.0,25.0
29871,3,0,0,0,0.0,0.0,0.0
29872,1,0,0,0,0.0,0.0,0.0
29873,4,0,0,0,0.0,0.0,0.0
29874,8,0,0,1,0.0,0.0,0.0
29875,6,0,0,1,0.0,0.0,0.0
29876,1,0,0,0,0.0,0.0,0.0
29877,7,0,0,0,0.0,0.0,0.0
29878,8,0,0,0,0.0,-50.0,-125.0
29879,6,0,0,0,0.0,0.0,0.0
29880,5,0,0,1,0.0,0.0,0.0
29881,8,0,0,0,0.0,0.0,0.0
29882,8,0,0,0,0.0,0.0,0.0
29883,6,0,0,0,0.0,-75.0,-75.0
29884,3,0,0,1,0.0,25.0,25.0
29885,6,0,0,0,0.0,-25.0,-75.0
29886,2,0,0,0,0.0,0.0,0.0
29887,4,0,0,1,0.0,0.0,0.0
29888,6,0,0,0,0.0,50.0,50.0
29889,4,0,0,0,0.0,0.0,0.0
29890,4,0,0,0,0.0,0.0,0.0
29891,7,0,0,1,0.0,0.0,25.0
29892,5,0,0,0,0.0,0.0,-25.0
29893,7,0,0,0,0.0,200.0,200.0
29894,3,0,0,1,0.0,0.0,-25.0
29895,4,0,0,0,0.0,0.0,0.0
29896,3,0,0,0,0.0,-150.0,-150.0
29897,6,0,0,0,0.0,0.0,0.0
29898,5,0,0,0,0.0,0.0,0.0
29899,5,0,0,1,0.0,0.0,0.0
29900,8,0,0,0,0.0,0.0,0.0
29901,6,0,0,0,0.0,0.0,0.0
29902,6,0,0,0,0.0,0.0,-225.0
29903,4,0,0,0,0.0,0.0,0.0
29904,6,0,0,0,0.0,0.0,25.0
29905,3,0,0,1,0.0,0.0,-25.0
29906,1,0,0,0,0.0,-25.0,-25.0
29907,7,0,0,0,0.0,0.0,0.0
29908,8,0,0,1,0.0,0.0,-50.0
29909,3,0,0,0,0.0,0.0,0.0
29910,2,0,0,0,0.0,0.0,-275.0
29911,4,0,0,0,0.0,0.0,-150.0
29912,2,0,0,0,0.0,0.0,0.0
29913,5,0,0,0,0.0,0.0,200.0
29914,4,0,0,1,0.0,0.0,0.0
29915,6,0,0,1,0.0,0.0,25.0
29916,2,0,0,1,0.0,0.0,0.0
29917,7,0,0,1,0.0,0.0,-50.0
29918,5,0,0,0,100.0,100.0,300.0
29919,5,0,0,0,0.0,-25.0,-25.0
29920,5,0,0,0,0.0,0.0,25.0
29921,7,0,0,1,0.0,0.0,-675.0
29922,4,0,0,0,0.0,0.0,0.0
29923,8,0,0,0,0.0,0.0,-25.0
29924,1,0,0,0,0.0,0.0,50.0
29925,2,0,0,0,175.0,25.0,-825.0
29926,2,0,0,0,0.0,0.0,-175.0
29927,8,0,0,1,0.0,0.0,0.0
29928,5,0,0,1,0.0,0.0,275.0
29929,1,0,0,0,0.0,0.0,0.0
29930,1,0,0,0,0.0,0.0,0.0
29931,5,0,0,1,0.0,0.0,0.0
29932,3,0,0,0,0.0,0.0,0.0
29933,5,0,0,1,0.0,-25.0,-25.0
29934,7,0,0,0,0.0,0.0,0.0
29935,5,0,0,1,0.0,0.0,0.0
29936,3,0,0,0,0.0,0.0,0.0
29937,6,0,0,0,0.0,0.0,25.0
29938,6,0,0,0,0.0,0.0,0.0
29939,1,0,0,0,0.0,0.0,0.0
29940,8,0,0,1,0.0,-25.0,0.0
29941,2,0,0,0,0.0,0.0,0.0
29942,8,0,0,1,0.0,0.0,50.0
29943,7,0,0,0,0.0,0.0,25.0
29944,4,0,0,0,0.0,0.0,0.0
29945,3,1,0,0,0.0,0.0,0.0
29946,2,0,0,0,0.0,-25.0,-25.0
29947,1,0,0,0,0.0,0.0,0.0
29948,8,0,0,0,0.0,0.0,125.0
29949,3,0,0,1,0.0,0.0,0.0
29950,6,0,0,0,0.0,0.0,0.0
29951,6,0,0,1,0.0,0.0,25.0
29952,6,0,0,0,0.0,0.0,-25.0
29953,7,0,0,0,0.0,0.0,0.0
29954,7,0,0,1,0.0,0.0,0.0
29955,2,0,0,0,0.0,0.0,-100.0
29956,4,0,0,1,0.0,-25.0,0.0
29957,8,0,0,1,0.0,-50.0,-25.0
29958,4,0,0,0,0.0,0.0,0.0
29959,5,0,0,1,0.0,0.0,0.0
29960,2,0,0,0,0.0,0.0,0.0
29961,5,0,0,0,0.0,0.0,25.0
29962,8,0,0,0,0.0,0.0,0.0
29963,2,0,0,0,0.0,0.0,-100.0
29964,4,0,0,0,0.0,0.0,0.0
29965,4,0,0,0,0.0,0.0,0.0
29966,6,0,0,1,0.0,0.0,25.0
29967,1,0,0,0,0.0,0.0,0.0
29968,3,0,0,0,0.0,0.0,-50.0
29969,1,0,0,0,0.0,0.0,0.0
29970,5,0,0,0,0.0,0.0,25.0
